Type,Country Code,Series Code,Time Code,Description
FootNote,Tonga (TON),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1998 (YR1998),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Tonga (TON),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1999 (YR1999),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Tonga (TON),Current account balance (current US$) (BN.CAB.XOKA.CD),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Tonga (TON),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Tonga (TON),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Tonga (TON),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1995 (YR1995),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1998 (YR1998),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1999 (YR1999),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2004 (YR2004),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2005 (YR2005),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2006 (YR2006),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2007 (YR2007),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2008 (YR2008),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2009 (YR2009),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2010 (YR2010),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2011 (YR2011),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2012 (YR2012),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2013 (YR2013),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2014 (YR2014),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2015 (YR2015),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2016 (YR2016),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2017 (YR2017),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),Current account balance (current US$) (BN.CAB.XOKA.CD),2018 (YR2018),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2005 (YR2005),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2006 (YR2006),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2007 (YR2007),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2008 (YR2008),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2009 (YR2009),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2010 (YR2010),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2011 (YR2011),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2012 (YR2012),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2013 (YR2013),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2014 (YR2014),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2015 (YR2015),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2016 (YR2016),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2017 (YR2017),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2018 (YR2018),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Turkmenistan (TKM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2019 (YR2019),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1970 (YR1970),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1974 (YR1974),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1976 (YR1976),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1977 (YR1977),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1978 (YR1978),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1979 (YR1979),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1980 (YR1980),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1982 (YR1982),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1985 (YR1985),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1988 (YR1988),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1989 (YR1989),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uganda (UGA),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1990 (YR1990),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Ukraine (UKR),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1992 (YR1992),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Ukraine (UKR),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Ukraine (UKR),GNI (current US$) (NY.GNP.MKTP.CD),2014 (YR2014),"Based on data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
FootNote,Ukraine (UKR),GNI (current US$) (NY.GNP.MKTP.CD),2015 (YR2015),"Based on data from official statistics of Ukraine and Russian Federation; by relying on these data, the World Bank does not intend to make any judgment on the legal or other status of the territories concerned or to prejudice the final determination of the parties' claims."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1992 (YR1992),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1993 (YR1993),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1994 (YR1994),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1995 (YR1995),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1996 (YR1996),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1997 (YR1997),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1998 (YR1998),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1999 (YR1999),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2000 (YR2000),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2001 (YR2001),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2002 (YR2002),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2003 (YR2003),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2004 (YR2004),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2005 (YR2005),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2006 (YR2006),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2007 (YR2007),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2008 (YR2008),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2009 (YR2009),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2010 (YR2010),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2011 (YR2011),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2012 (YR2012),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),Current account balance (current US$) (BN.CAB.XOKA.CD),2013 (YR2013),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2000 (YR2000),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2001 (YR2001),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2002 (YR2002),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2003 (YR2003),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2004 (YR2004),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2005 (YR2005),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2006 (YR2006),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2007 (YR2007),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2008 (YR2008),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2009 (YR2009),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2010 (YR2010),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2011 (YR2011),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2012 (YR2012),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Uzbekistan (UZB),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2013 (YR2013),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1974 (YR1974),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1976 (YR1976),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1977 (YR1977),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1978 (YR1978),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1979 (YR1979),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1980 (YR1980),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1981 (YR1981),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vanuatu (VUT),"Imports of goods, services and primary income (current US$) (BM.GSR.TOTL.CD)",2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,Vanuatu (VUT),Current account balance (current US$) (BN.CAB.XOKA.CD),2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,Vanuatu (VUT),"Exports of goods, services and primary income (current US$) (BX.GSR.TOTL.CD)",2019 (YR2019),Gap-filled with countries' balance of payments statistics.
FootNote,Vanuatu (VUT),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2019 (YR2019),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Venezuela, RB (VEN)",Current account balance (current US$) (BN.CAB.XOKA.CD),2017 (YR2017),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Venezuela, RB (VEN)",Current account balance (current US$) (BN.CAB.XOKA.CD),2018 (YR2018),"Source: United Nations Conference on Trade and Development, Balance of Payments Online database."
FootNote,"Venezuela, RB (VEN)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2017 (YR2017),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Venezuela, RB (VEN)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2018 (YR2018),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,"Venezuela, RB (VEN)","Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",2019 (YR2019),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1970 (YR1970),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1971 (YR1971),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1972 (YR1972),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1973 (YR1973),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1974 (YR1974),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1975 (YR1975),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1976 (YR1976),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1977 (YR1977),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1978 (YR1978),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1979 (YR1979),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1980 (YR1980),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1981 (YR1981),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
FootNote,Vietnam (VNM),"Foreign direct investment, net inflows in reporting economy (DRS, current US$) (BX.KLT.DINV.CD.DT)",1982 (YR1982),"Source: United Nations Conference on Trade and Development, Foreign Direct Investment Online database."
